Place_ID X Date,target
LQ6ITV0 X 2020-01-02,83.45
LQ6ITV0 X 2020-01-03,56.79
LQ6ITV0 X 2020-01-04,54.27
LQ6ITV0 X 2020-01-05,41.53
LQ6ITV0 X 2020-01-06,55.53
LQ6ITV0 X 2020-01-07,54.31
LQ6ITV0 X 2020-01-08,25.28
LQ6ITV0 X 2020-01-09,39.39
LQ6ITV0 X 2020-01-10,40.52
LQ6ITV0 X 2020-01-11,46.89
LQ6ITV0 X 2020-01-12,37.39
LQ6ITV0 X 2020-01-13,41.46
LQ6ITV0 X 2020-01-14,39.44
LQ6ITV0 X 2020-01-15,27.18
LQ6ITV0 X 2020-01-16,47.51
LQ6ITV0 X 2020-01-17,58.86
LQ6ITV0 X 2020-01-18,39.61
LQ6ITV0 X 2020-01-19,27.64
LQ6ITV0 X 2020-01-20,52.77
LQ6ITV0 X 2020-01-21,43.12
LQ6ITV0 X 2020-01-22,48.38
LQ6ITV0 X 2020-01-23,48.29
LQ6ITV0 X 2020-01-24,42.0
LQ6ITV0 X 2020-01-25,61.46
LQ6ITV0 X 2020-01-26,37.44
LQ6ITV0 X 2020-01-27,44.42
LQ6ITV0 X 2020-01-28,45.86
LQ6ITV0 X 2020-01-29,44.4
LQ6ITV0 X 2020-01-30,42.05
LQ6ITV0 X 2020-01-31,35.75
LQ6ITV0 X 2020-02-01,30.88
LQ6ITV0 X 2020-02-02,37.94
LQ6ITV0 X 2020-02-03,43.48
LQ6ITV0 X 2020-02-04,38.6
LQ6ITV0 X 2020-02-05,32.32
LQ6ITV0 X 2020-02-06,46.71
LQ6ITV0 X 2020-02-07,47.27
LQ6ITV0 X 2020-02-08,52.5
LQ6ITV0 X 2020-02-09,29.86
LQ6ITV0 X 2020-02-10,37.72
LQ6ITV0 X 2020-02-11,40.33
LQ6ITV0 X 2020-02-12,29.41
LQ6ITV0 X 2020-02-13,47.55
LQ6ITV0 X 2020-02-14,81.56
LQ6ITV0 X 2020-02-15,78.6
LQ6ITV0 X 2020-02-16,27.38
LQ6ITV0 X 2020-02-17,37.17
LQ6ITV0 X 2020-02-18,41.85
LQ6ITV0 X 2020-02-19,35.03
LQ6ITV0 X 2020-02-20,39.53
LQ6ITV0 X 2020-02-21,49.12
LQ6ITV0 X 2020-02-22,39.76
LQ6ITV0 X 2020-02-23,36.84
LQ6ITV0 X 2020-02-24,35.41
LQ6ITV0 X 2020-02-25,42.23
LQ6ITV0 X 2020-02-26,41.93
LQ6ITV0 X 2020-02-27,44.04
LQ6ITV0 X 2020-02-28,51.41
LQ6ITV0 X 2020-02-29,42.46
LQ6ITV0 X 2020-03-01,34.55
LQ6ITV0 X 2020-03-02,37.96
LQ6ITV0 X 2020-03-03,43.94
LQ6ITV0 X 2020-03-04,34.45
LQ6ITV0 X 2020-03-05,38.84
LQ6ITV0 X 2020-03-06,43.79
LQ6ITV0 X 2020-03-07,19.48
LQ6ITV0 X 2020-03-08,63.26
LQ6ITV0 X 2020-03-09,44.25
LQ6ITV0 X 2020-03-10,39.12
LQ6ITV0 X 2020-03-11,31.18
LQ6ITV0 X 2020-03-12,31.84
LQ6ITV0 X 2020-03-13,48.87
LQ6ITV0 X 2020-03-14,22.9
LQ6ITV0 X 2020-03-15,48.32
LQ6ITV0 X 2020-03-16,39.65
LQ6ITV0 X 2020-03-17,48.67
LQ6ITV0 X 2020-03-18,45.68
LQ6ITV0 X 2020-03-19,29.59
LQ6ITV0 X 2020-03-20,34.73
LQ6ITV0 X 2020-03-21,13.49
LQ6ITV0 X 2020-03-22,57.97
LQ6ITV0 X 2020-03-23,42.28
LQ6ITV0 X 2020-03-24,48.37
LQ6ITV0 X 2020-03-25,34.66
LQ6ITV0 X 2020-03-26,53.23
LQ6ITV0 X 2020-03-27,61.88
LQ6ITV0 X 2020-03-28,42.18
LQ6ITV0 X 2020-03-29,15.96
LQ6ITV0 X 2020-03-30,33.98
LQ6ITV0 X 2020-03-31,57.12
LQ6ITV0 X 2020-04-01,43.66
LQ6ITV0 X 2020-04-02,41.1
LQ6ITV0 X 2020-04-03,48.66
LQ6ITV0 X 2020-04-04,48.3
LUNFFBL X 2020-01-02,63.35
LUNFFBL X 2020-01-03,48.63
LUNFFBL X 2020-01-04,37.65
LUNFFBL X 2020-01-05,33.53
LUNFFBL X 2020-01-06,40.36
LUNFFBL X 2020-01-07,42.82
LUNFFBL X 2020-01-08,40.46
LUNFFBL X 2020-01-09,47.12
LUNFFBL X 2020-01-10,43.07
LUNFFBL X 2020-01-11,48.45
LUNFFBL X 2020-01-12,48.89
LUNFFBL X 2020-01-13,39.74
LUNFFBL X 2020-01-14,41.86
LUNFFBL X 2020-01-15,50.89
LUNFFBL X 2020-01-16,54.55
LUNFFBL X 2020-01-17,43.45
LUNFFBL X 2020-01-18,52.93
LUNFFBL X 2020-01-19,42.2
LUNFFBL X 2020-01-20,43.09
LUNFFBL X 2020-01-21,54.66
LUNFFBL X 2020-01-22,46.76
LUNFFBL X 2020-01-23,63.05
LUNFFBL X 2020-01-24,39.48
LUNFFBL X 2020-01-25,40.66
LUNFFBL X 2020-01-26,47.42
LUNFFBL X 2020-01-27,59.59
LUNFFBL X 2020-01-28,65.62
LUNFFBL X 2020-01-29,42.01
LUNFFBL X 2020-01-30,36.32
LUNFFBL X 2020-01-31,24.77
LUNFFBL X 2020-02-01,27.64
LUNFFBL X 2020-02-02,37.84
LUNFFBL X 2020-02-03,56.01
LUNFFBL X 2020-02-04,40.34
LUNFFBL X 2020-02-05,46.45
LUNFFBL X 2020-02-06,47.52
LUNFFBL X 2020-02-07,40.15
LUNFFBL X 2020-02-08,35.27
LUNFFBL X 2020-02-09,38.43
LUNFFBL X 2020-02-10,43.36
LUNFFBL X 2020-02-11,29.7
LUNFFBL X 2020-02-12,31.44
LUNFFBL X 2020-02-13,58.72
LUNFFBL X 2020-02-14,61.3
LUNFFBL X 2020-02-15,55.02
LUNFFBL X 2020-02-16,37.64
LUNFFBL X 2020-02-17,55.41
LUNFFBL X 2020-02-18,47.96
LUNFFBL X 2020-02-19,46.49
LUNFFBL X 2020-02-20,41.05
LUNFFBL X 2020-02-21,42.38
LUNFFBL X 2020-02-22,39.16
LUNFFBL X 2020-02-23,45.16
LUNFFBL X 2020-02-24,42.23
LUNFFBL X 2020-02-25,35.06
LUNFFBL X 2020-02-26,36.82
LUNFFBL X 2020-02-27,31.37
LUNFFBL X 2020-02-28,34.72
LUNFFBL X 2020-02-29,58.47
LUNFFBL X 2020-03-01,36.41
LUNFFBL X 2020-03-02,38.85
LUNFFBL X 2020-03-03,36.22
LUNFFBL X 2020-03-04,42.22
LUNFFBL X 2020-03-05,50.75
LUNFFBL X 2020-03-06,50.12
LUNFFBL X 2020-03-07,53.45
LUNFFBL X 2020-03-08,43.3
LUNFFBL X 2020-03-09,63.25
LUNFFBL X 2020-03-10,66.76
LUNFFBL X 2020-03-11,63.09
LUNFFBL X 2020-03-12,73.05
LUNFFBL X 2020-03-13,67.08
LUNFFBL X 2020-03-14,60.78
LUNFFBL X 2020-03-15,46.41
LUNFFBL X 2020-03-16,49.54
LUNFFBL X 2020-03-17,60.11
LUNFFBL X 2020-03-18,57.28
LUNFFBL X 2020-03-19,48.77
LUNFFBL X 2020-03-20,47.43
LUNFFBL X 2020-03-21,31.13
LUNFFBL X 2020-03-22,45.78
LUNFFBL X 2020-03-23,43.21
LUNFFBL X 2020-03-24,48.01
LUNFFBL X 2020-03-25,50.31
LUNFFBL X 2020-03-26,61.27
LUNFFBL X 2020-03-27,63.74
LUNFFBL X 2020-03-28,39.97
LUNFFBL X 2020-03-29,43.58
LUNFFBL X 2020-03-30,41.21
LUNFFBL X 2020-03-31,44.65
LUNFFBL X 2020-04-01,43.33
LUNFFBL X 2020-04-02,41.64
LUNFFBL X 2020-04-03,34.55
LUNFFBL X 2020-04-04,48.05
M2NF5RJ X 2020-01-02,50.03
M2NF5RJ X 2020-01-03,52.13
M2NF5RJ X 2020-01-04,47.53
M2NF5RJ X 2020-01-05,45.5
M2NF5RJ X 2020-01-06,34.18
M2NF5RJ X 2020-01-07,53.85
M2NF5RJ X 2020-01-17,57.61
M2NF5RJ X 2020-01-18,56.13
M2NF5RJ X 2020-02-14,49.93
M2NF5RJ X 2020-02-15,41.18
M2NF5RJ X 2020-02-16,43.77
M2NF5RJ X 2020-02-17,49.64
M2NF5RJ X 2020-02-27,194.27
M2NF5RJ X 2020-02-28,67.09
M2NF5RJ X 2020-02-29,59.34
M2NF5RJ X 2020-03-01,52.74
M2NF5RJ X 2020-03-02,45.95
M2NF5RJ X 2020-03-03,43.11
M2NF5RJ X 2020-03-04,62.25
M2NF5RJ X 2020-03-05,49.5
M2NF5RJ X 2020-03-06,47.55
M2NF5RJ X 2020-03-07,47.74
M2NF5RJ X 2020-03-08,43.44
M2NF5RJ X 2020-03-09,42.87
M5C67OC X 2020-01-02,67.37
M5C67OC X 2020-01-03,43.66
M5C67OC X 2020-01-04,44.56
M5C67OC X 2020-01-05,47.01
M5C67OC X 2020-01-06,40.87
M5C67OC X 2020-01-07,46.95
M5C67OC X 2020-01-08,41.39
M5C67OC X 2020-01-09,46.47
M5C67OC X 2020-01-10,53.26
M5C67OC X 2020-01-11,47.71
M5C67OC X 2020-01-12,41.52
M5C67OC X 2020-01-13,41.89
M5C67OC X 2020-01-14,47.41
M5C67OC X 2020-01-15,47.0
M5C67OC X 2020-01-16,41.53
M5C67OC X 2020-01-17,47.6
M5C67OC X 2020-01-18,47.15
M5C67OC X 2020-01-19,33.44
M5C67OC X 2020-01-20,47.24
M5C67OC X 2020-01-21,41.51
M5C67OC X 2020-01-22,38.67
M5C67OC X 2020-01-23,48.69
M5C67OC X 2020-01-24,37.45
M5C67OC X 2020-01-25,46.75
M5C67OC X 2020-01-26,40.22
M5C67OC X 2020-01-27,46.24
M5C67OC X 2020-01-28,47.56
M5C67OC X 2020-01-29,50.38
M5C67OC X 2020-01-30,42.97
M5C67OC X 2020-01-31,45.0
M5C67OC X 2020-02-01,34.78
M5C67OC X 2020-02-02,40.49
M5C67OC X 2020-02-03,44.92
M5C67OC X 2020-02-04,57.71
M5C67OC X 2020-02-05,44.73
M5C67OC X 2020-02-06,49.85
M5C67OC X 2020-02-07,51.76
M5C67OC X 2020-02-08,55.17
M5C67OC X 2020-02-09,38.22
M5C67OC X 2020-02-10,38.92
M5C67OC X 2020-02-11,31.97
M5C67OC X 2020-02-12,26.99
M5C67OC X 2020-02-13,35.09
M5C67OC X 2020-02-14,41.42
M5C67OC X 2020-02-15,35.0
M5C67OC X 2020-02-16,33.5
M5C67OC X 2020-02-17,31.02
M5C67OC X 2020-02-18,28.67
M5C67OC X 2020-02-19,48.28
M5C67OC X 2020-02-20,56.81
M5C67OC X 2020-02-21,34.6
M5C67OC X 2020-02-22,26.79
M5C67OC X 2020-02-23,30.87
M5C67OC X 2020-02-24,38.76
M5C67OC X 2020-02-25,47.82
M5C67OC X 2020-02-26,54.28
M5C67OC X 2020-02-27,51.44
M5C67OC X 2020-02-28,46.29
M5C67OC X 2020-02-29,46.33
M5C67OC X 2020-03-01,38.73
M5C67OC X 2020-03-02,41.55
M5C67OC X 2020-03-03,58.52
M5C67OC X 2020-03-04,50.51
M5C67OC X 2020-03-05,47.26
M5C67OC X 2020-03-06,46.64
M5C67OC X 2020-03-07,49.4
M5C67OC X 2020-03-08,40.23
M5C67OC X 2020-03-09,40.16
M5C67OC X 2020-03-10,44.63
M5C67OC X 2020-03-11,37.71
M5C67OC X 2020-03-12,31.36
M5C67OC X 2020-03-13,21.03
M5C67OC X 2020-03-14,45.24
M5C67OC X 2020-03-15,43.28
M5C67OC X 2020-03-16,43.64
M5C67OC X 2020-03-17,38.15
M5C67OC X 2020-03-18,30.91
M5C67OC X 2020-03-19,44.22
M5C67OC X 2020-03-20,50.49
M5C67OC X 2020-03-21,44.73
M5C67OC X 2020-03-22,44.02
M5C67OC X 2020-03-23,36.33
M5C67OC X 2020-03-24,41.14
M5C67OC X 2020-03-25,40.86
M5C67OC X 2020-03-26,40.66
M5C67OC X 2020-03-27,54.59
M5C67OC X 2020-03-28,30.57
M5C67OC X 2020-03-29,30.04
M5C67OC X 2020-03-30,29.27
M5C67OC X 2020-03-31,57.28
M5C67OC X 2020-04-01,38.71
M5C67OC X 2020-04-02,32.57
M5C67OC X 2020-04-03,28.85
M5C67OC X 2020-04-04,52.65
M9Z8DED X 2020-01-02,55.95
M9Z8DED X 2020-01-03,46.75
M9Z8DED X 2020-01-04,59.38
M9Z8DED X 2020-01-05,39.36
M9Z8DED X 2020-01-06,45.83
M9Z8DED X 2020-01-07,78.65
M9Z8DED X 2020-01-08,46.85
M9Z8DED X 2020-01-09,60.11
M9Z8DED X 2020-01-10,60.92
M9Z8DED X 2020-01-11,50.98
M9Z8DED X 2020-01-12,29.25
M9Z8DED X 2020-01-13,89.16
M9Z8DED X 2020-01-14,91.68
M9Z8DED X 2020-01-15,61.64
M9Z8DED X 2020-01-16,60.43
M9Z8DED X 2020-01-17,64.64
M9Z8DED X 2020-01-18,75.6
M9Z8DED X 2020-01-19,48.69
M9Z8DED X 2020-01-20,54.28
M9Z8DED X 2020-01-21,69.68
M9Z8DED X 2020-01-22,58.73
M9Z8DED X 2020-01-23,54.15
M9Z8DED X 2020-01-24,63.95
M9Z8DED X 2020-01-25,69.19
M9Z8DED X 2020-01-26,47.21
M9Z8DED X 2020-01-27,45.87
M9Z8DED X 2020-01-28,41.31
M9Z8DED X 2020-01-29,56.16
M9Z8DED X 2020-01-30,69.87
M9Z8DED X 2020-01-31,57.88
M9Z8DED X 2020-02-01,56.36
M9Z8DED X 2020-02-02,71.67
M9Z8DED X 2020-02-03,59.65
M9Z8DED X 2020-02-04,57.41
M9Z8DED X 2020-02-05,62.11
M9Z8DED X 2020-02-06,49.76
M9Z8DED X 2020-02-07,30.3
M9Z8DED X 2020-02-08,59.52
M9Z8DED X 2020-02-09,88.23
M9Z8DED X 2020-02-10,53.01
M9Z8DED X 2020-02-11,55.72
M9Z8DED X 2020-02-12,54.57
M9Z8DED X 2020-02-13,56.04
M9Z8DED X 2020-02-14,46.75
M9Z8DED X 2020-02-15,81.14
M9Z8DED X 2020-02-16,57.75
M9Z8DED X 2020-02-17,66.37
M9Z8DED X 2020-02-18,59.12
M9Z8DED X 2020-02-19,54.07
M9Z8DED X 2020-02-20,47.91
M9Z8DED X 2020-02-21,82.63
M9Z8DED X 2020-02-22,74.96
M9Z8DED X 2020-02-23,58.2
M9Z8DED X 2020-02-24,50.25
M9Z8DED X 2020-02-25,52.59
M9Z8DED X 2020-02-26,52.84
M9Z8DED X 2020-02-27,34.63
M9Z8DED X 2020-02-28,51.9
M9Z8DED X 2020-02-29,50.79
M9Z8DED X 2020-03-01,66.96
M9Z8DED X 2020-03-02,76.13
M9Z8DED X 2020-03-03,58.93
M9Z8DED X 2020-03-04,47.39
M9Z8DED X 2020-03-05,46.98
M9Z8DED X 2020-03-06,63.93
M9Z8DED X 2020-03-07,43.28
M9Z8DED X 2020-03-08,73.39
M9Z8DED X 2020-03-09,42.87
M9Z8DED X 2020-03-10,43.73
M9Z8DED X 2020-03-11,58.19
M9Z8DED X 2020-03-12,59.09
M9Z8DED X 2020-03-13,50.18
M9Z8DED X 2020-03-14,47.44
M9Z8DED X 2020-03-15,48.12
M9Z8DED X 2020-03-16,71.12
M9Z8DED X 2020-03-17,55.98
M9Z8DED X 2020-03-18,47.81
M9Z8DED X 2020-03-19,49.27
M9Z8DED X 2020-03-20,54.19
M9Z8DED X 2020-03-21,44.1
M9Z8DED X 2020-03-22,55.74
M9Z8DED X 2020-03-23,59.46
M9Z8DED X 2020-03-24,63.49
M9Z8DED X 2020-03-25,58.65
M9Z8DED X 2020-03-26,81.4
M9Z8DED X 2020-03-27,53.33
M9Z8DED X 2020-03-28,56.55
M9Z8DED X 2020-03-29,42.1
M9Z8DED X 2020-03-30,48.32
M9Z8DED X 2020-03-31,50.36
M9Z8DED X 2020-04-01,40.77
M9Z8DED X 2020-04-02,48.56
M9Z8DED X 2020-04-03,43.09
M9Z8DED X 2020-04-04,50.24
MDMU646 X 2020-01-02,90.93
MDMU646 X 2020-01-03,65.66
MDMU646 X 2020-01-04,47.19
MDMU646 X 2020-01-05,36.26
MDMU646 X 2020-01-06,41.05
MDMU646 X 2020-01-07,46.87
MDMU646 X 2020-01-08,38.77
MDMU646 X 2020-01-09,58.32
MDMU646 X 2020-01-10,37.47
MDMU646 X 2020-01-11,37.3
MDMU646 X 2020-01-12,41.59
MDMU646 X 2020-01-13,53.05
MDMU646 X 2020-01-14,63.01
MDMU646 X 2020-01-15,53.22
MDMU646 X 2020-01-16,49.35
MDMU646 X 2020-01-17,46.48
MDMU646 X 2020-01-18,68.98
MDMU646 X 2020-01-19,50.52
MDMU646 X 2020-01-20,35.01
MDMU646 X 2020-01-21,50.6
MDMU646 X 2020-01-22,45.88
MDMU646 X 2020-01-23,37.22
MDMU646 X 2020-01-24,47.86
MDMU646 X 2020-01-25,31.4
MDMU646 X 2020-01-26,40.96
MDMU646 X 2020-01-27,56.26
MDMU646 X 2020-01-28,57.38
MDMU646 X 2020-01-29,56.4
MDMU646 X 2020-01-30,58.47
MDMU646 X 2020-01-31,45.9
MDMU646 X 2020-02-01,35.43
MDMU646 X 2020-02-02,47.46
MDMU646 X 2020-02-03,90.01
MDMU646 X 2020-02-04,60.84
MDMU646 X 2020-02-05,42.9
MDMU646 X 2020-02-06,76.49
MDMU646 X 2020-02-07,41.47
MDMU646 X 2020-02-08,57.35
MDMU646 X 2020-02-09,47.86
MDMU646 X 2020-02-10,49.68
MDMU646 X 2020-02-11,42.22
MDMU646 X 2020-02-12,39.52
MDMU646 X 2020-02-13,47.12
MDMU646 X 2020-02-14,41.49
MDMU646 X 2020-02-15,59.18
MDMU646 X 2020-02-16,42.2
MDMU646 X 2020-02-17,35.8
MDMU646 X 2020-02-18,55.11
MDMU646 X 2020-02-19,70.78
MDMU646 X 2020-02-20,35.84
MDMU646 X 2020-02-21,26.28
MDMU646 X 2020-02-22,47.34
MDMU646 X 2020-02-23,44.61
MDMU646 X 2020-02-24,52.32
MDMU646 X 2020-02-25,52.07
MDMU646 X 2020-02-26,45.71
MDMU646 X 2020-02-27,43.21
MDMU646 X 2020-02-28,57.91
MDMU646 X 2020-02-29,52.49
MDMU646 X 2020-03-01,48.95
MDMU646 X 2020-03-02,54.58
MDMU646 X 2020-03-03,40.74
MDMU646 X 2020-03-04,43.96
MDMU646 X 2020-03-05,43.17
MDMU646 X 2020-03-06,62.81
MDMU646 X 2020-03-07,39.96
MDMU646 X 2020-03-08,45.99
MDMU646 X 2020-03-09,53.49
MDMU646 X 2020-03-10,52.91
MDMU646 X 2020-03-11,53.43
MDMU646 X 2020-03-12,64.77
MDMU646 X 2020-03-13,41.31
MDMU646 X 2020-03-14,44.28
MDMU646 X 2020-03-15,66.03
MDMU646 X 2020-03-16,49.56
MDMU646 X 2020-03-17,44.09
MDMU646 X 2020-03-18,50.83
MDMU646 X 2020-03-19,34.94
MDMU646 X 2020-03-20,41.8
MDMU646 X 2020-03-21,41.91
MDMU646 X 2020-03-22,63.06
MDMU646 X 2020-03-23,63.27
MDMU646 X 2020-03-24,47.14
MDMU646 X 2020-03-25,44.31
MDMU646 X 2020-03-26,44.62
MDMU646 X 2020-03-27,44.58
MDMU646 X 2020-03-28,57.33
MDMU646 X 2020-03-29,31.99
MDMU646 X 2020-03-30,42.37
MDMU646 X 2020-03-31,50.38
MDMU646 X 2020-04-01,61.71
MDMU646 X 2020-04-02,49.09
MDMU646 X 2020-04-03,52.97
MDMU646 X 2020-04-04,50.99
MELPBP8 X 2020-01-03,57.91
MELPBP8 X 2020-01-04,52.73
MELPBP8 X 2020-01-05,48.78
MELPBP8 X 2020-01-06,50.62
MELPBP8 X 2020-01-07,56.69
MELPBP8 X 2020-01-08,58.34
MELPBP8 X 2020-01-14,38.69
MELPBP8 X 2020-01-15,42.19
MELPBP8 X 2020-01-16,44.85
MELPBP8 X 2020-01-17,45.82
MELPBP8 X 2020-01-18,37.91
MELPBP8 X 2020-01-19,29.91
MELPBP8 X 2020-01-20,26.29
MELPBP8 X 2020-01-21,36.51
MELPBP8 X 2020-01-22,59.84
MELPBP8 X 2020-01-23,56.74
MELPBP8 X 2020-01-24,69.76
MELPBP8 X 2020-01-25,60.3
MELPBP8 X 2020-01-26,64.05
MELPBP8 X 2020-01-27,51.35
MELPBP8 X 2020-01-28,35.91
MELPBP8 X 2020-01-29,42.8
MELPBP8 X 2020-01-30,50.02
MELPBP8 X 2020-01-31,45.08
MELPBP8 X 2020-02-01,57.28
MELPBP8 X 2020-02-02,38.0
MELPBP8 X 2020-02-03,41.8
MELPBP8 X 2020-02-04,37.15
MELPBP8 X 2020-02-05,34.09
MELPBP8 X 2020-02-06,31.45
MELPBP8 X 2020-02-07,62.6
MELPBP8 X 2020-02-08,63.79
MELPBP8 X 2020-02-09,45.09
MELPBP8 X 2020-02-10,47.18
MELPBP8 X 2020-02-11,45.66
MELPBP8 X 2020-02-12,48.22
MELPBP8 X 2020-02-13,49.87
MELPBP8 X 2020-02-14,48.73
MELPBP8 X 2020-02-15,58.61
MELPBP8 X 2020-02-16,47.27
MELPBP8 X 2020-02-17,39.61
MELPBP8 X 2020-02-18,38.67
MELPBP8 X 2020-02-19,43.67
MELPBP8 X 2020-02-20,46.01
MELPBP8 X 2020-02-21,36.68
MELPBP8 X 2020-02-22,53.02
MELPBP8 X 2020-02-23,44.53
MELPBP8 X 2020-02-24,41.76
MELPBP8 X 2020-02-25,45.67
MELPBP8 X 2020-02-26,35.0
MELPBP8 X 2020-02-27,58.06
MELPBP8 X 2020-02-28,55.88
MELPBP8 X 2020-02-29,44.67
MELPBP8 X 2020-03-01,37.04
MELPBP8 X 2020-03-02,42.28
MELPBP8 X 2020-03-03,43.96
MELPBP8 X 2020-03-04,59.88
MELPBP8 X 2020-03-05,46.93
MELPBP8 X 2020-03-06,39.39
MELPBP8 X 2020-03-07,47.22
MELPBP8 X 2020-03-08,54.27
MELPBP8 X 2020-03-09,45.99
MELPBP8 X 2020-03-10,46.14
MELPBP8 X 2020-03-11,39.09
MELPBP8 X 2020-03-12,39.74
MELPBP8 X 2020-03-13,40.69
MELPBP8 X 2020-03-14,56.51
MELPBP8 X 2020-03-15,51.71
MELPBP8 X 2020-03-16,49.95
MELPBP8 X 2020-03-17,47.4
MELPBP8 X 2020-03-18,49.83
MELPBP8 X 2020-03-19,52.41
MELPBP8 X 2020-03-20,53.81
MELPBP8 X 2020-03-21,50.49
MELPBP8 X 2020-03-22,33.69
MELPBP8 X 2020-03-23,29.21
MELPBP8 X 2020-03-24,36.65
MELPBP8 X 2020-03-25,44.2
MELPBP8 X 2020-03-26,68.24
MELPBP8 X 2020-03-27,66.67
MELPBP8 X 2020-03-28,49.18
MELPBP8 X 2020-03-29,36.43
MELPBP8 X 2020-03-30,34.54
MELPBP8 X 2020-03-31,24.29
MELPBP8 X 2020-04-01,31.36
MELPBP8 X 2020-04-02,55.51
MELPBP8 X 2020-04-03,49.23
MELPBP8 X 2020-04-04,47.87
MN4JVH4 X 2020-01-02,59.05
MN4JVH4 X 2020-01-03,53.12
MN4JVH4 X 2020-01-04,56.51
MN4JVH4 X 2020-01-05,63.34
MN4JVH4 X 2020-01-06,65.58
MN4JVH4 X 2020-01-07,66.75
MN4JVH4 X 2020-01-08,54.42
MN4JVH4 X 2020-01-09,49.62
MN4JVH4 X 2020-01-10,55.08
MN4JVH4 X 2020-01-11,63.37
MN4JVH4 X 2020-01-12,64.45
MN4JVH4 X 2020-01-13,53.43
MN4JVH4 X 2020-01-14,59.2
MN4JVH4 X 2020-01-15,67.9
MN4JVH4 X 2020-01-16,84.09
MN4JVH4 X 2020-01-17,87.99
MN4JVH4 X 2020-01-18,61.75
MN4JVH4 X 2020-01-19,57.69
MN4JVH4 X 2020-01-20,51.54
MN4JVH4 X 2020-01-21,54.04
MN4JVH4 X 2020-01-22,58.21
MN4JVH4 X 2020-01-23,68.66
MN4JVH4 X 2020-01-24,50.77
MN4JVH4 X 2020-01-25,56.07
MN4JVH4 X 2020-01-26,57.6
MN4JVH4 X 2020-01-27,61.28
MN4JVH4 X 2020-01-28,55.46
MN4JVH4 X 2020-01-29,52.76
MN4JVH4 X 2020-01-30,57.71
MN4JVH4 X 2020-01-31,47.5
MN4JVH4 X 2020-02-01,60.03
MN4JVH4 X 2020-02-02,51.47
MN4JVH4 X 2020-02-03,52.02
MN4JVH4 X 2020-02-04,50.59
MN4JVH4 X 2020-02-05,55.65
MN4JVH4 X 2020-02-06,51.31
MN4JVH4 X 2020-02-07,51.49
MN4JVH4 X 2020-02-08,46.93
MN4JVH4 X 2020-02-09,70.95
MN4JVH4 X 2020-02-10,69.66
MN4JVH4 X 2020-02-11,73.79
MN4JVH4 X 2020-02-12,66.67
MN4JVH4 X 2020-02-13,56.53
MN4JVH4 X 2020-02-14,62.54
MN4JVH4 X 2020-02-15,61.55
MN4JVH4 X 2020-02-16,59.36
MN4JVH4 X 2020-02-17,57.44
MN4JVH4 X 2020-02-18,56.61
MN4JVH4 X 2020-02-19,61.61
MN4JVH4 X 2020-02-20,46.37
MN4JVH4 X 2020-02-21,52.56
MN4JVH4 X 2020-02-22,64.9
MN4JVH4 X 2020-02-23,52.59
MN4JVH4 X 2020-02-24,54.49
MN4JVH4 X 2020-02-25,49.82
MN4JVH4 X 2020-02-26,60.99
MN4JVH4 X 2020-02-27,61.47
MN4JVH4 X 2020-02-28,47.97
MN4JVH4 X 2020-02-29,57.56
MN4JVH4 X 2020-03-01,52.35
MN4JVH4 X 2020-03-02,67.89
MN4JVH4 X 2020-03-03,50.49
MN4JVH4 X 2020-03-04,43.7
MN4JVH4 X 2020-03-05,47.86
MN4JVH4 X 2020-03-06,53.38
MN4JVH4 X 2020-03-07,49.75
MN4JVH4 X 2020-03-08,41.63
MN4JVH4 X 2020-03-09,40.11
MN4JVH4 X 2020-03-10,51.04
MN4JVH4 X 2020-03-11,44.76
MN4JVH4 X 2020-03-12,56.09
MN4JVH4 X 2020-03-13,45.05
MN4JVH4 X 2020-03-14,53.8
MN4JVH4 X 2020-03-15,47.51
MN4JVH4 X 2020-03-16,50.32
MN4JVH4 X 2020-03-17,46.87
MN4JVH4 X 2020-03-18,45.13
MN4JVH4 X 2020-03-19,50.11
MN4JVH4 X 2020-03-20,47.75
MN4JVH4 X 2020-03-21,52.19
MN4JVH4 X 2020-03-22,47.58
MN4JVH4 X 2020-03-23,36.87
MN4JVH4 X 2020-03-24,50.69
MN4JVH4 X 2020-03-25,49.38
MN4JVH4 X 2020-03-26,50.9
MN4JVH4 X 2020-03-27,62.24
MN4JVH4 X 2020-03-28,53.92
MN4JVH4 X 2020-03-29,46.83
MN4JVH4 X 2020-03-30,45.7
MN4JVH4 X 2020-03-31,51.8
MN4JVH4 X 2020-04-01,50.9
MN4JVH4 X 2020-04-02,48.0
MN4JVH4 X 2020-04-03,56.87
MN4JVH4 X 2020-04-04,60.54
MNOX0WS X 2020-01-02,44.58
MNOX0WS X 2020-01-03,35.67
MNOX0WS X 2020-01-04,41.14
MNOX0WS X 2020-01-05,15.99
MNOX0WS X 2020-01-06,19.19
MNOX0WS X 2020-01-07,37.56
MNOX0WS X 2020-01-08,32.34
MNOX0WS X 2020-01-09,9.69
MNOX0WS X 2020-01-10,33.38
MNOX0WS X 2020-01-11,34.25
MNOX0WS X 2020-01-12,25.9
MNOX0WS X 2020-01-13,36.39
MNOX0WS X 2020-01-14,31.09
MNOX0WS X 2020-01-15,24.79
MNOX0WS X 2020-01-16,45.27
MNOX0WS X 2020-01-17,33.94
MNOX0WS X 2020-01-18,31.66
